,0
3448,30.080639
3449,30.365908
3450,30.829887
3451,33.869408
3452,29.5985
3453,24.930454
3454,25.977648
3455,23.404287
3456,22.738525
3457,27.933401
3458,23.721912
3459,21.641315
3460,20.346567
3461,24.176502
3462,22.979687
3463,19.133333
3464,13.683555
3465,11.5843115
3466,10.356781
3467,7.7428727
3468,7.9763994
3469,10.788849
3470,13.007541
3471,13.683555
3472,21.408476
3473,22.956291
3474,23.055473
3475,29.751524
3476,24.305887
3477,22.881466
3478,21.381
3479,18.648836
3480,19.42272
3481,19.858313
3482,18.133917
3483,18.72649
3484,13.683555
3485,15.188634
3486,14.90392
3487,11.266088
3488,12.795135
3489,8.105366
3490,7.1730213
3491,7.225548
3492,6.7447867
3493,9.210846
3494,18.522865
3495,29.878645
3496,55.50677
3497,58.164818
3498,45.643505
3499,43.13212
3500,39.70713
3501,42.476776
3502,38.03154
3503,35.37889
3504,28.569962
3505,33.05195
3506,29.994188
3507,25.39782
3508,20.94795
3509,21.42669
3510,23.084131
3511,15.853373
3512,12.445231
3513,9.133007
3514,8.15828
3515,7.2120585
3516,7.633642
3517,9.141805
3518,17.550932
3519,34.510677
3520,58.93408
3521,59.134563
3522,48.936657
3523,49.05083
3524,42.75248
3525,40.186844
3526,40.96745
3527,38.611446
3528,34.196053
3529,33.80745
3530,30.6655
3531,28.27189
3532,22.516033
3533,21.413076
3534,23.52964
3535,15.509502
3536,12.599759
3537,9.983786
3538,8.762681
3539,7.716928
3540,6.732159
3541,9.606862
3542,18.56882
3543,36.2798
3544,60.382847
3545,62.50038
3546,54.6746
3547,56.41599
3548,46.905067
3549,44.396305
3550,42.019596
3551,38.19007
3552,35.276573
3553,37.51785
3554,34.438023
3555,27.786953
3556,24.739134
3557,22.84052
3558,25.13078
3559,16.896635
3560,13.434384
3561,9.994931
3562,8.204313
3563,6.398875
3564,7.213982
3565,9.283183
3566,18.869783
3567,36.069878
3568,58.319492
3569,62.567173
3570,54.857746
3571,52.875904
3572,46.869537
3573,41.057064
3574,40.45857
3575,38.659847
3576,39.41573
3577,41.057228
3578,34.979115
3579,30.16335
3580,24.841784
3581,30.760885
3582,24.4715
3583,18.313812
3584,12.046703
3585,9.050901
3586,8.281987
3587,6.715814
3588,7.2705503
3589,9.364495
3590,16.808815
3591,38.969547
3592,61.234146
3593,63.9952
3594,58.145298
3595,55.43314
3596,48.512363
3597,42.9772
3598,42.771805
3599,43.275738
3600,31.948624
3601,34.63086
3602,26.85087
3603,27.205736
3604,27.30402
3605,24.717344
3606,28.072783
3607,23.181738
3608,17.322573
3609,12.012798
3610,10.496746
3611,7.8308363
3612,7.9927373
3613,9.781012
3614,15.232072
3615,18.134266
3616,30.080639
3617,30.365908
3618,30.829887
3619,33.869408
3620,29.5985
3621,24.930454
3622,25.977648
3623,23.404287
3624,22.738525
3625,27.933401
3626,23.721912
3627,21.641315
3628,20.346567
3629,24.176502
3630,22.979687
3631,19.133333
3632,13.683555
3633,11.5843115
3634,10.356781
3635,7.7428727
3636,7.9763994
3637,10.788849
3638,13.007541
3639,13.683555
3640,21.408476
3641,22.956291
3642,23.055473
3643,29.751524
3644,24.305887
3645,22.881466
3646,21.381
3647,18.648836
3648,19.42272
3649,19.858313
3650,18.133917
3651,18.72649
3652,13.683555
3653,15.188634
3654,14.90392
3655,11.266088
3656,12.795135
3657,8.105366
3658,7.1730213
3659,7.225548
3660,6.7447867
3661,9.210846
3662,18.522865
3663,29.878645
3664,55.50677
3665,58.164818
3666,45.643505
3667,43.13212
3668,39.70713
3669,42.476776
3670,38.03154
3671,35.37889
3672,28.569962
3673,33.05195
3674,29.994188
3675,25.39782
3676,20.94795
3677,21.42669
3678,23.084131
3679,15.853373
3680,12.445231
3681,9.133007
3682,8.15828
3683,7.2120585
3684,7.633642
3685,9.141805
3686,17.550932
3687,34.510677
3688,58.93408
3689,59.134563
3690,48.936657
3691,49.05083
3692,42.75248
3693,40.186844
3694,40.96745
3695,38.611446
3696,34.196053
3697,33.80745
3698,30.6655
3699,28.27189
3700,22.516033
3701,21.413076
3702,23.52964
3703,15.509502
3704,12.599759
3705,9.983786
3706,8.762681
3707,7.716928
3708,6.732159
3709,9.606862
3710,18.56882
3711,36.2798
3712,60.382847
3713,62.50038
3714,54.6746
3715,56.41599
3716,46.905067
3717,44.396305
3718,42.019596
3719,38.19007
3720,35.276573
3721,37.51785
3722,34.438023
3723,27.786953
3724,24.739134
3725,22.84052
3726,25.13078
3727,16.896635
3728,13.434384
3729,9.994931
3730,8.204313
3731,6.398875
3732,7.213982
3733,9.283183
3734,18.869783
3735,36.069878
3736,58.319492
3737,62.567173
3738,54.857746
3739,52.875904
3740,46.869537
3741,41.057064
3742,40.45857
3743,38.659847
3744,39.41573
3745,41.057228
3746,34.979115
3747,30.16335
3748,24.841784
3749,30.760885
3750,24.4715
3751,18.313812
3752,12.046703
3753,9.050901
3754,8.281987
3755,6.715814
3756,7.2705503
3757,9.364495
3758,16.808815
3759,38.969547
3760,61.234146
3761,63.9952
3762,58.145298
3763,55.43314
3764,48.512363
3765,42.9772
3766,42.771805
3767,43.275738
3768,41.883976
3769,31.577185
3770,29.962162
3771,35.1301
3772,28.07096
3773,21.30934
3774,27.279293
3775,18.366245
3776,14.333925
3777,11.393894
3778,9.376449
3779,6.930523
3780,7.374178
3781,10.149541
3782,21.72812
3783,27.63037
3784,52.818146
3785,49.812263
3786,57.396526
3787,37.866432
3788,46.249043
3789,37.54429
3790,32.077705
3791,29.602812
3792,22.738525
3793,27.933401
3794,23.721912
3795,21.641315
3796,20.346567
3797,24.176502
3798,22.979687
3799,19.133333
3800,13.683555
3801,11.5843115
3802,10.356781
3803,7.7428727
3804,7.9763994
3805,10.788849
3806,13.007541
3807,13.683555
3808,21.408476
3809,22.956291
3810,23.055473
3811,29.751524
3812,24.305887
3813,22.881466
3814,21.381
3815,18.648836
3816,19.42272
3817,19.858313
3818,18.133917
3819,18.72649
3820,13.683555
3821,15.188634
3822,14.90392
3823,11.266088
3824,12.795135
3825,8.105366
3826,7.1730213
3827,7.225548
3828,6.7447867
3829,9.210846
3830,18.522865
3831,29.878645
3832,55.50677
3833,58.164818
3834,45.643505
3835,43.13212
3836,39.70713
3837,42.476776
3838,38.03154
3839,35.37889
3840,28.569962
3841,33.05195
3842,29.994188
3843,25.39782
3844,20.94795
3845,21.42669
3846,23.084131
3847,15.853373
3848,12.445231
3849,9.133007
3850,8.15828
3851,7.2120585
3852,7.633642
3853,9.141805
3854,17.550932
3855,34.510677
3856,58.93408
3857,59.134563
3858,48.936657
3859,49.05083
3860,42.75248
3861,40.186844
3862,40.96745
3863,38.611446
3864,34.196053
3865,33.80745
3866,30.6655
3867,28.27189
3868,22.516033
3869,21.413076
3870,23.52964
3871,15.509502
3872,12.599759
3873,9.983786
3874,8.762681
3875,7.716928
3876,6.732159
3877,9.606862
3878,18.56882
3879,36.2798
3880,60.382847
3881,62.50038
3882,54.6746
3883,56.41599
3884,46.905067
3885,44.396305
3886,42.019596
3887,38.19007
3888,35.276573
3889,37.51785
3890,34.438023
3891,27.786953
3892,24.739134
3893,22.84052
3894,25.13078
3895,16.896635
3896,13.434384
3897,9.994931
3898,8.204313
3899,6.398875
3900,7.213982
3901,9.283183
3902,18.869783
3903,36.069878
3904,58.319492
3905,62.567173
3906,54.857746
3907,52.875904
3908,46.869537
3909,41.057064
3910,40.45857
3911,38.659847
3912,39.41573
3913,41.057228
3914,34.979115
3915,30.16335
3916,24.841784
3917,30.760885
3918,24.4715
3919,18.313812
3920,12.046703
3921,9.050901
3922,8.281987
3923,6.715814
3924,7.2705503
3925,9.364495
3926,16.808815
3927,38.969547
3928,61.234146
3929,63.9952
3930,58.145298
3931,55.43314
3932,48.512363
3933,42.9772
3934,42.771805
3935,43.275738
3936,31.948624
3937,34.63086
3938,26.85087
3939,27.205736
3940,27.30402
3941,24.717344
3942,28.072783
3943,23.181738
3944,17.322573
3945,12.012798
3946,10.496746
3947,7.8308363
3948,7.9927373
3949,9.781012
3950,15.232072
3951,18.134266
3952,30.080639
3953,30.365908
3954,30.829887
3955,33.869408
3956,29.5985
3957,24.930454
3958,25.977648
3959,23.404287
3960,22.738525
3961,27.933401
3962,23.721912
3963,21.641315
3964,20.346567
3965,24.176502
3966,22.979687
3967,19.133333
3968,13.683555
3969,11.5843115
3970,10.356781
3971,7.7428727
3972,7.9763994
3973,10.788849
3974,13.007541
3975,13.683555
3976,21.408476
3977,22.956291
3978,23.055473
3979,29.751524
3980,24.305887
3981,22.881466
3982,21.381
3983,18.648836
3984,18.720692
3985,19.932104
3986,17.112743
3987,16.787886
3988,16.706211
3989,20.432724
3990,19.066826
3991,16.396872
3992,13.424846
3993,10.384816
3994,9.9471035
3995,7.8163266
3996,9.353377
3997,9.568224
3998,12.727977
3999,13.683555
4000,16.54013
4001,22.096107
4002,23.56983
4003,28.461994
4004,21.25533
4005,19.786423
4006,17.633163
4007,22.176271
4008,18.720692
4009,19.932104
4010,17.112743
4011,16.787886
4012,16.706211
4013,20.432724
4014,19.066826
4015,16.396872
4016,13.424846
4017,10.384816
4018,9.9471035
4019,7.8163266
4020,9.353377
4021,9.568224
4022,12.727977
4023,13.683555
4024,16.54013
4025,22.096107
4026,23.56983
4027,28.461994
4028,21.25533
4029,19.786423
4030,17.633163
4031,22.176271
4032,0.5727661
4033,-0.14994222
4034,0.3270539
4035,1.6776756
4036,0.9373956
4037,0.82050276
4038,2.520756
4039,1.4633571
4040,1.4360462
4041,-0.37583745
4042,-0.050277516
4043,-1.1143204
4044,-0.68394446
4045,-0.845399
4046,1.0720785
4047,0.17057
4048,-0.82345027
4049,1.4202793
4050,1.1772114
4051,2.4308255
4052,0.36948138
4053,1.3397887
4054,0.74203664
4055,1.755773
4056,3.2582002
4057,0.43412662
4058,2.3358436
4059,0.20154828
4060,1.8320631
4061,2.6397212
4062,2.3151412
4063,2.210804
4064,1.4518776
4065,0.90735054
4066,-0.033904362
4067,0.3824309
4068,0.85278434
4069,0.5757364
4070,0.09347031
4071,2.7865176
4072,-0.186928
4073,-1.6512752
4074,-0.32007274
4075,1.3342586
4076,1.7106719
4077,2.0667632
4078,2.0589774
4079,3.6431031
4080,2.6370084
4081,0.64016443
4082,2.2059064
4083,1.1808776
4084,1.310778
4085,2.5330892
4086,1.7281185
4087,2.5687995
4088,1.5092474
4089,2.2635567
4090,0.6739741
4091,1.3929759
4092,1.101799
4093,-0.1385713
4094,0.2827561
4095,2.632173
4096,2.7206461
4097,2.7903252
4098,1.4660634
4099,1.3145666
4100,0.60116184
4101,1.7582659
4102,2.4278905
4103,2.4017086
4104,1.6706502
4105,1.0691094
4106,0.7817641
4107,1.8389584
4108,1.3321508
4109,0.6603818
4110,2.0550916
4111,0.92782044
4112,-0.057800453
4113,-0.06561385
4114,-0.19826607
4115,0.20936926
4116,-0.20199534
4117,-0.399217
4118,1.3342674
4119,1.5692604
4120,-0.5694435
4121,1.8270141
4122,1.9157853
4123,2.674718
4124,-0.14471519
4125,2.128078
4126,1.9573073
4127,2.3752263
4128,0.56930333
4129,1.9427426
4130,0.8185655
4131,0.37525526
4132,0.342317
4133,0.01579981
4134,1.906848
4135,2.4196718
4136,2.7074769
4137,0.5590387
4138,0.9148975
4139,0.32192537
4140,1.5358638
4141,1.0779686
4142,0.9202091
4143,1.8837727
4144,0.2787692
4145,1.8568823
4146,1.9824915
4147,2.1202445
4148,0.93156743
4149,1.5555128
4150,1.4127753
4151,0.9048248
4152,2.155576
4153,1.1802247
4154,0.5552375
4155,1.4774065
4156,-0.38619047
4157,0.9465691
4158,1.9512126
4159,0.39798823
4160,0.32021672
4161,0.29616404
4162,-0.8397439
4163,0.19368058
4164,0.47685468
4165,1.1331902
4166,0.40493152
4167,1.7633438
4168,0.16774495
4169,-2.1274745
4170,3.0534701
4171,-0.58904076
4172,0.79900485
4173,2.9118729
4174,2.3436317
4175,2.4669158
4176,2.595643
4177,1.117187
4178,1.7585247
4179,2.132228
4180,2.0089917
4181,2.462564
4182,2.6347277
4183,1.8187411
4184,1.1164205
4185,0.7342876
4186,-0.3083937
4187,0.02721366
4188,0.63578224
4189,0.37669745
4190,2.711936
4191,1.8381262
4192,2.1018734
4193,-1.2712437
4194,-1.5970044
4195,0.64303243
4196,1.1955584
4197,2.4510062
4198,2.042906
4199,2.8976214
4200,1.89418
4201,0.015072394
4202,0.65560687
4203,0.738171
4204,0.71663266
4205,0.51462346
4206,1.0793273
4207,1.277159
4208,0.052500173
4209,0.57647014
4210,-0.044264976
4211,-0.0015785918
4212,-0.13740946
4213,1.0359906
4214,-0.2962398
4215,1.8616295
4216,2.234796
4217,-1.8736571
4218,3.1249323
4219,2.072393
4220,0.85197985
4221,1.2713321
4222,1.5006131
4223,2.0109391
4224,3.2582002
4225,0.43412662
4226,2.3358436
4227,0.20154828
4228,1.8320631
4229,2.6397212
4230,2.3151412
4231,2.210804
4232,1.4518776
4233,0.90735054
4234,-0.033904362
4235,0.3824309
4236,0.85278434
4237,0.5757364
4238,0.09347031
4239,2.7865176
4240,-0.186928
4241,-1.6512752
4242,-0.32007274
4243,1.3342586
4244,1.7106719
4245,2.0667632
4246,2.0589774
4247,3.6431031
4248,2.6370084
4249,0.64016443
4250,2.2059064
4251,1.1808776
4252,1.310778
4253,2.5330892
4254,1.7281185
4255,2.5687995
4256,1.5092474
4257,2.2635567
4258,0.6739741
4259,1.3929759
4260,1.101799
4261,-0.1385713
4262,0.2827561
4263,2.632173
4264,2.7206461
4265,2.7903252
4266,1.4660634
4267,1.3145666
4268,0.60116184
4269,1.7582659
4270,2.4278905
4271,2.4017086
4272,1.6706502
4273,1.0691094
4274,0.7817641
4275,1.8389584
4276,1.3321508
4277,0.6603818
4278,2.0550916
4279,0.92782044
4280,-0.057800453
4281,-0.06561385
4282,-0.19826607
4283,0.20936926
4284,-0.20199534
4285,-0.399217
4286,1.3342674
4287,1.5692604
4288,-0.5694435
4289,1.8270141
4290,1.9157853
4291,2.674718
4292,-0.14471519
4293,2.128078
4294,1.9573073
4295,2.3752263
4296,0.56930333
4297,1.9427426
4298,0.8185655
4299,0.37525526
4300,0.342317
4301,0.01579981
4302,1.906848
4303,2.4196718
4304,2.7074769
4305,0.5590387
4306,0.9148975
4307,0.32192537
4308,1.5358638
4309,1.0779686
4310,0.9202091
4311,1.8837727
4312,0.2787692
4313,1.8568823
4314,1.9824915
4315,2.1202445
4316,0.93156743
4317,1.5555128
4318,1.4127753
4319,0.9048248
4320,2.155576
4321,1.1802247
4322,0.5552375
4323,1.4774065
4324,-0.38619047
4325,0.9465691
4326,1.9512126
4327,0.39798823
4328,0.32021672
4329,0.29616404
4330,-0.8397439
4331,0.19368058
4332,0.47685468
4333,1.1331902
4334,0.40493152
4335,1.7633438
4336,0.16774495
4337,-2.1274745
4338,3.0534701
4339,-0.58904076
4340,0.79900485
4341,2.9118729
4342,2.3436317
4343,2.4669158
4344,2.595643
4345,1.117187
4346,1.7585247
4347,2.132228
4348,2.0089917
4349,2.462564
4350,2.6347277
4351,1.8187411
4352,1.1164205
4353,0.7342876
4354,-0.3083937
4355,0.02721366
4356,0.63578224
4357,0.37669745
4358,2.711936
4359,1.8381262
4360,2.1018734
4361,-1.2712437
4362,-1.5970044
4363,0.64303243
4364,1.1955584
4365,2.4510062
4366,2.042906
4367,2.8976214
4368,1.89418
4369,0.015072394
4370,0.65560687
4371,0.738171
4372,0.71663266
4373,0.51462346
4374,1.0793273
4375,1.277159
4376,0.052500173
4377,0.57647014
4378,-0.044264976
4379,-0.0015785918
4380,-0.13740946
4381,1.0359906
4382,-0.2962398
4383,1.8616295
4384,2.234796
4385,-1.8736571
4386,3.1249323
4387,2.072393
4388,0.85197985
4389,1.2713321
4390,1.5006131
4391,2.0109391
4392,3.2582002
4393,0.43412662
4394,2.3358436
4395,0.20154828
4396,1.8320631
4397,2.6397212
4398,2.3151412
4399,2.210804
4400,1.4518776
4401,0.90735054
4402,-0.033904362
4403,0.3824309
4404,0.85278434
4405,0.5757364
4406,0.09347031
4407,2.7865176
4408,-0.186928
4409,-1.6512752
4410,-0.32007274
4411,1.3342586
4412,1.7106719
4413,2.0667632
4414,2.0589774
4415,3.6431031
4416,2.6370084
4417,0.64016443
4418,2.2059064
4419,1.1808776
4420,1.310778
4421,2.5330892
4422,1.7281185
4423,2.5687995
4424,1.5092474
4425,2.2635567
4426,0.6739741
4427,1.3929759
4428,1.101799
4429,-0.1385713
4430,0.2827561
4431,2.632173
4432,2.7206461
4433,2.7903252
4434,1.4660634
4435,1.3145666
4436,0.60116184
4437,1.7582659
4438,2.4278905
4439,2.4017086
4440,3.456064
4441,1.3404871
4442,2.4556258
4443,0.64242625
4444,-0.35167992
4445,3.4417303
4446,2.640388
4447,2.548985
4448,2.884735
4449,1.3440105
4450,0.9927587
4451,1.1491024
4452,0.8164388
4453,-1.5954019
4454,-1.7795225
4455,4.6748505
4456,3.7711308
4457,1.045889
4458,4.8286657
4459,3.5024095
4460,1.0490197
4461,3.7827156
4462,3.1468885
4463,4.4488926
4464,0.56930333
4465,1.9427426
4466,0.8185655
4467,0.37525526
4468,0.342317
4469,0.01579981
4470,1.906848
4471,2.4196718
4472,2.7074769
4473,0.5590387
4474,0.9148975
4475,0.32192537
4476,1.5358638
4477,1.0779686
4478,0.9202091
4479,1.8837727
4480,0.2787692
4481,1.8568823
4482,1.9824915
4483,2.1202445
4484,0.93156743
4485,1.5555128
4486,1.4127753
4487,0.9048248
4488,2.155576
4489,1.1802247
4490,0.5552375
4491,1.4774065
4492,-0.38619047
4493,0.9465691
4494,1.9512126
4495,0.39798823
4496,0.32021672
4497,0.29616404
4498,-0.8397439
4499,0.19368058
4500,0.47685468
4501,1.1331902
4502,0.40493152
4503,1.7633438
4504,0.16774495
4505,-2.1274745
4506,3.0534701
4507,-0.58904076
4508,0.79900485
4509,2.9118729
4510,2.3436317
4511,2.4669158
4512,2.595643
4513,1.117187
4514,1.7585247
4515,2.132228
4516,2.0089917
4517,2.462564
4518,2.6347277
4519,1.8187411
4520,1.1164205
4521,0.7342876
4522,-0.3083937
4523,0.02721366
4524,0.63578224
4525,0.37669745
4526,2.711936
4527,1.8381262
4528,2.1018734
4529,-1.2712437
4530,-1.5970044
4531,0.64303243
4532,1.1955584
4533,2.4510062
4534,2.042906
4535,2.8976214
4536,1.89418
4537,0.015072394
4538,0.65560687
4539,0.738171
4540,0.71663266
4541,0.51462346
4542,1.0793273
4543,1.277159
4544,0.052500173
4545,0.57647014
4546,-0.044264976
4547,-0.0015785918
4548,-0.13740946
4549,1.0359906
4550,-0.2962398
4551,1.8616295
4552,2.234796
4553,-1.8736571
4554,3.1249323
4555,2.072393
4556,0.85197985
4557,1.2713321
4558,1.5006131
4559,2.0109391
4560,3.2582002
4561,0.43412662
4562,2.3358436
4563,0.20154828
4564,1.8320631
4565,2.6397212
4566,2.3151412
4567,2.210804
4568,1.4518776
4569,0.90735054
4570,-0.033904362
4571,0.3824309
4572,0.85278434
4573,0.5757364
4574,0.09347031
4575,2.7865176
4576,-0.186928
4577,-1.6512752
4578,-0.32007274
4579,1.3342586
4580,1.7106719
4581,2.0667632
4582,2.0589774
4583,3.6431031
4584,2.6370084
4585,0.64016443
4586,2.2059064
4587,1.1808776
4588,1.310778
4589,2.5330892
4590,1.7281185
4591,2.5687995
4592,1.5092474
4593,2.2635567
4594,0.6739741
4595,1.3929759
4596,1.101799
4597,-0.1385713
4598,0.2827561
4599,2.632173
4600,2.7206461
4601,2.7903252
4602,1.4660634
4603,1.3145666
4604,0.60116184
4605,1.7582659
4606,2.4278905
4607,2.4017086
4608,1.6706502
4609,1.0691094
4610,0.7817641
4611,1.8389584
4612,1.3321508
4613,0.6603818
4614,2.0550916
4615,0.92782044
4616,-0.057800453
4617,-0.06561385
4618,-0.19826607
4619,0.20936926
4620,-0.20199534
4621,-0.399217
4622,1.3342674
4623,1.5692604
4624,-0.5694435
4625,1.8270141
4626,1.9157853
4627,2.674718
4628,-0.14471519
4629,2.128078
4630,1.9573073
4631,2.3752263
4632,0.56930333
4633,1.9427426
4634,0.8185655
4635,0.37525526
4636,0.342317
4637,0.01579981
4638,1.906848
4639,2.4196718
4640,2.7074769
4641,0.5590387
4642,0.9148975
4643,0.32192537
4644,1.5358638
4645,1.0779686
4646,0.9202091
4647,1.8837727
4648,0.2787692
4649,1.8568823
4650,1.9824915
4651,2.1202445
4652,0.93156743
4653,1.5555128
4654,1.4127753
4655,0.9048248
4656,0.5727661
4657,-0.14994222
4658,0.3270539
4659,1.6776756
4660,0.9373956
4661,0.82050276
4662,2.520756
4663,1.4633571
4664,1.4360462
4665,-0.37583745
4666,-0.050277516
4667,-1.1143204
4668,-0.68394446
4669,-0.845399
4670,1.0720785
4671,0.17057
4672,-0.82345027
4673,1.4202793
4674,1.1772114
4675,2.4308255
4676,0.36948138
4677,1.3397887
4678,0.74203664
4679,1.755773
4680,0.5727661
4681,-0.14994222
4682,0.3270539
4683,1.6776756
4684,0.9373956
4685,0.82050276
4686,2.520756
4687,1.4633571
4688,1.4360462
4689,-0.37583745
4690,-0.050277516
4691,-1.1143204
4692,-0.68394446
4693,-0.845399
4694,1.0720785
4695,0.17057
4696,-0.82345027
4697,1.4202793
4698,1.1772114
4699,2.4308255
4700,0.36948138
4701,1.3397887
4702,0.74203664
4703,1.755773
4704,7.164594
4705,6.831374
4706,6.7058654
4707,8.631665
4708,6.58345
4709,6.7868905
4710,8.0157175
4711,5.0146084
4712,6.6853385
4713,3.236634
4714,2.4011302
4715,2.4542744
4716,2.9961193
4717,3.4177883
4718,4.4976254
4719,6.053946
4720,6.1718245
4721,6.8790073
4722,6.2631392
4723,8.075955
4724,6.6529307
4725,7.93385
4726,7.126023
4727,8.24687
4728,8.65753
4729,8.072585
4730,7.8607984
4731,3.6877413
4732,4.750075
4733,7.4371037
4734,6.2118855
4735,6.1404386
4736,3.800082
4737,4.0433054
4738,2.4849408
4739,2.1008189
4740,3.337148
4741,3.8375301
4742,7.111352
4743,8.286366
4744,12.110563
4745,15.952342
4746,9.628808
4747,9.731886
4748,9.392259
4749,9.127013
4750,6.86653
4751,7.185914
4752,8.547884
4753,8.215315
4754,7.240009
4755,3.8654585
4756,5.2124963
4757,7.144897
4758,7.156427
4759,5.410026
4760,5.5705743
4761,4.5764675
4762,2.1397798
4763,2.7499726
4764,3.9182806
4765,3.440958
4766,6.741369
4767,7.661633
4768,10.027088
4769,17.574585
4770,8.595547
4771,8.863772
4772,8.310903
4773,8.622133
4774,7.093976
4775,5.509995
4776,9.109261
4777,7.81103
4778,8.081948
4779,6.8843775
4780,6.4229493
4781,5.076563
4782,5.8024135
4783,6.911406
4784,1.9071927
4785,2.6385896
4786,1.6226547
4787,2.8095133
4788,3.4069755
4789,4.396226
4790,4.151628
4791,5.654726
4792,8.105976
4793,8.92971
4794,7.836974
4795,9.393715
4796,8.287935
4797,9.83773
4798,7.443592
4799,7.8835516
4800,6.654464
4801,8.251998
4802,7.2663097
4803,8.102471
4804,6.8048506
4805,6.069164
4806,7.30043
4807,6.8009324
4808,5.979097
4809,4.0501914
4810,3.6682317
4811,2.8448813
4812,4.264385
4813,4.900146
4814,5.1595917
4815,7.293116
4816,6.135438
4817,7.9324183
4818,6.132269
4819,7.7152143
4820,7.2810407
4821,7.5180387
4822,6.81873
4823,6.201212
4824,8.433146
4825,8.894135
4826,7.4192243
4827,5.453373
4828,6.5384502
4829,7.1424437
4830,4.2843294
4831,5.152588
4832,4.4209876
4833,3.7665048
4834,1.2252334
4835,2.2525797
4836,2.9455776
4837,4.133739
4838,7.6443944
4839,7.840218
4840,10.632756
4841,13.666351
4842,9.927656
4843,9.3746605
4844,9.055625
4845,10.00939
4846,8.0535555
4847,6.935874
4848,8.066537
4849,7.5867653
4850,7.0016265
4851,5.026909
4852,5.078396
4853,6.554582
4854,6.6025906
4855,5.21618
4856,2.649463
4857,3.9107566
4858,1.6653904
4859,1.9762378
4860,3.9419148
4861,3.9182706
4862,6.3335686
4863,8.25478
4864,8.225638
4865,12.911398
4866,9.160307
4867,8.590359
4868,8.312487
4869,8.3741045
4870,7.2936726
4871,7.205348
4872,8.820026
4873,8.25686
4874,7.801651
4875,5.951791
4876,7.4436088
4877,6.9751625
4878,8.070986
4879,6.3248425
4880,7.204513
4881,3.7433007
4882,2.7097235
4883,2.6474297
4884,3.1047604
4885,4.2816515
4886,7.893384
4887,8.508743
4888,10.072682
4889,13.211545
4890,9.465735
4891,9.502477
4892,8.404638
4893,9.478312
4894,8.913013
4895,8.869227
4896,8.65753
4897,8.072585
4898,7.8607984
4899,3.6877413
4900,4.750075
4901,7.4371037
4902,6.2118855
4903,6.1404386
4904,3.800082
4905,4.0433054
4906,2.4849408
4907,2.1008189
4908,3.337148
4909,3.8375301
4910,7.111352
4911,8.286366
4912,12.110563
4913,15.952342
4914,9.628808
4915,9.731886
4916,9.392259
4917,9.127013
4918,6.86653
4919,7.185914
4920,8.547884
4921,8.215315
4922,7.240009
4923,3.8654585
4924,5.2124963
4925,7.144897
4926,7.156427
4927,5.410026
4928,5.5705743
4929,4.5764675
4930,2.1397798
4931,2.7499726
4932,3.9182806
4933,3.440958
4934,6.741369
4935,7.661633
4936,10.027088
4937,17.574585
4938,8.595547
4939,8.863772
4940,8.310903
4941,8.622133
4942,7.093976
4943,5.509995
4944,9.109261
4945,7.81103
4946,8.081948
4947,6.8843775
4948,6.4229493
4949,5.076563
4950,5.8024135
4951,6.911406
4952,1.9071927
4953,2.6385896
4954,1.6226547
4955,2.8095133
4956,3.4069755
4957,4.396226
4958,4.151628
4959,5.654726
4960,8.105976
4961,8.92971
4962,7.836974
4963,9.393715
4964,8.287935
4965,9.83773
4966,7.443592
4967,7.8835516
4968,6.654464
4969,8.251998
4970,7.2663097
4971,8.102471
4972,6.8048506
4973,6.069164
4974,7.30043
4975,6.8009324
4976,5.979097
4977,4.0501914
4978,3.6682317
4979,2.8448813
4980,4.264385
4981,4.900146
4982,5.1595917
4983,7.293116
4984,6.135438
4985,7.9324183
4986,6.132269
4987,7.7152143
4988,7.2810407
4989,7.5180387
4990,6.81873
4991,6.201212
4992,8.433146
4993,8.894135
4994,7.4192243
4995,5.453373
4996,6.5384502
4997,7.1424437
4998,4.2843294
4999,5.152588
5000,4.4209876
5001,3.7665048
5002,1.2252334
5003,2.2525797
5004,2.9455776
5005,4.133739
5006,7.6443944
5007,7.840218
5008,10.632756
5009,13.666351
5010,9.927656
5011,9.3746605
5012,9.055625
5013,10.00939
5014,8.0535555
5015,6.935874
5016,8.066537
5017,7.5867653
5018,7.0016265
5019,5.026909
5020,5.078396
5021,6.554582
5022,6.6025906
5023,5.21618
5024,2.649463
5025,3.9107566
5026,1.6653904
5027,1.9762378
5028,3.9419148
5029,3.9182706
5030,6.3335686
5031,8.25478
5032,8.225638
5033,12.911398
5034,9.160307
5035,8.590359
5036,8.312487
5037,8.3741045
5038,7.2936726
5039,7.205348
5040,8.820026
5041,8.25686
5042,7.801651
5043,5.951791
5044,7.4436088
5045,6.9751625
5046,8.070986
5047,6.3248425
5048,7.204513
5049,3.7433007
5050,2.7097235
5051,2.6474297
5052,3.1047604
5053,4.2816515
5054,7.893384
5055,8.508743
5056,10.072682
5057,13.211545
5058,9.465735
5059,9.502477
5060,8.404638
5061,9.478312
5062,8.913013
5063,8.869227
5064,8.65753
5065,8.072585
5066,7.8607984
5067,3.6877413
5068,4.750075
5069,7.4371037
5070,6.2118855
5071,6.1404386
5072,3.800082
5073,4.0433054
5074,2.4849408
5075,2.1008189
5076,3.337148
5077,3.8375301
5078,7.111352
5079,8.286366
5080,12.110563
5081,15.952342
5082,9.628808
5083,9.731886
5084,9.392259
5085,9.127013
5086,6.86653
5087,7.185914
